//this is the file in the game directory; when done modifying, delete this comment
TableStart	TechSchools																				
ColumnHeadingsStart	kUnicode	Type_ID																			
RowHeadingsStart																					
Economics & Business	SchEconB	EB																			
Energy	SchEnerg	EN																			
Biological Sciences	SchBioSc	BS																			
Mathematics & Computers	SchMathm	MC																			
Physical Sciences	SchPhySc	PS																			
Social Arts & Science	SchSocal	SS																			
TableEnd																					


TableStart	SpeciesPrefs																				
ColumnHeadingsStart	Humanoid	Etherean	Geodic	Cybernetic	Ichthytosian	Harvesters	Insectoid	Sauron	Metashifters	NonCorporeal	Protoplasmic	Plant	Fungal	Avian	Gargantua	Bulrathi	Mrrshan	Elerian	Gnolam	ElderCivs	ComBot
RowHeadingsStart																					
School_ID	EB	None	BS	MC	PS	SS	EB	EN	BS	MC	PS	SS	SS	EB	EN	BS	MC	PS	BS	MC	PS																																																																																																																																																																																																																																								
TTL	70	30	50	80	40	55	40	50	50	60	65	60	75	45	55	55	55	55	55	55	55																																																																																																																																																																																																																																								
TAR	12	10	6	15	6	8	5	8	12	8	9	7	3	5	9	9	9	9	9	9	9																																																																																																																																																																																																																																								
EB	5	4	5	4	5	4	3	5	4	3	4	4	3	5	5	5	5	5	5	5	5																																																																																																																																																																																																																																								
EN	5	5	4	5	5	5	5	3	3	3	5	3	3	4	4	4	4	4	4	4	4																																																																																																																																																																																																																																								
BS	4	3	4	4	3	5	3	5	4	4	3	5	4	3	4	4	4	4	4	4	4																																																																																																																																																																																																																																								
MC	4	4	3	5	4	4	4	4	3	4	5	5	5	4	5	5	5	5	5	5	5																																																																																																																																																																																																																																								
PS	3	5	5	3	4	3	5	3	5	5	3	4	4	3	3	3	3	3	3	3	3																																																																																																																																																																																																																																								
SS	3	3	3	3	3	3	4	4	5	5	4	3	5	5	3	3	3	3	3	3	3																																																																																																																																																																																																																																								
TableEnd																					


TableStart	TechFields																				
ColumnHeadingsStart	kUnicode	kUnicodD	Type_ID	School_Catagories	IconName	Field_Dependencies	Research_Cost_Multiplier	Research_Cost_Exponent_Base													
RowHeadingsStart																					
Antaran	TFAntaran	FDAntaran	Antar	EN	TFAntarn		1000	1.175													
Economics & Business	SchEconB	FDEcnBus	Ecnmy	EB	TFEconom		85	1.155													
Energy	SchEnerg	FDEnergy	Energ	EN	TFEneFie		85	1.155
Biological Sciences	SchBioSc	FDBioSci	BioSc	BS	TFXenBio		85	1.155
Mathematics & Computers	SchMathm	FDMathCm	MthCm	MC	TFNumThe		85	1.155
Physical Sciences	SchPhySc	FDPlySci	Const	PS	TFConstr		85	1.155
Social Arts & Science	SchSocal	FDSocSci	SocSc	SS	TFCulEnh		85	1.155
TableEnd								  


TableStart	ApplicationsClasses							
ColumnHeadingsStart	kUnicode	kUnicodD	Type_ID	Pick_Limit				
RowHeadingsStart								
Ship Hull Base	ACShHulB	CDShHulB	ShipHull	0	// Must pick exactly one			
Ship Hull Option	ACShHulO	CDShHulO	ShHulOpt	1	// May pick one.			
Ship Special	ACShSpec	CDShSpec	ShipItem	3	// May pick many but no Duplicates			
Ship Special Weapon	ACShSpec	CDShSpec	ShpMItem	2	// May pick many			
Ship Weapon System	ACShHulW	CDShHulW	ShWepSys	2	// May pick many			
Unit Equipment	ACUnitEq	CDUnitEq	UnitEqip	2	// May pick many (Does not really apply to non-military)
Weapon Size Option	ACWepSiz	CDWepSiz	WSOpt	0	// Must pick exactly one
Weapon Facing Option	ACWepFac	CDWepFCD	WpnFacOp	2	// May pick many (4 options shown on UI)
Weapon Mounting option	ACWepMnt	CDWepMnt	WpnMntOp	0	// Must pick exactly one
Missile Warhead	ACWarHed	CDWarHed	Warheads	2	// May pick many
Warhead Mod	ACWarMod	CDWarMod	WarhdMod	2	// May pick many
Missile Chassis	ACChasis	CDChasis	MslChass	2	// May pick many
Missile Chassis Option	ACChasOp	CDChasOp	MslChOpt	2	// May pick many
Missile Rack	TAMisRak	TBMisRak	TAMISRAK	2	// May pick many
Fighter Chassis	None	None	FtrChass	2	// May pick many
Fighter Chassis Option	None	None	FtrChOpt	2	
Fighter Weapon	None	None	FtrWeapn	0	
Fighter Weapon Option	None	None	FtrWpMod	2	
Ship Required System	ACShRqSy	CDShRqSy	ShReqSys	3	// Must Pick All
Ship Sub-Light Engine	ACShpEng	CDShpEng	ShEngine	0	// Must pick exactly one
Ship Engine Max Speed	ACMaxSpd	CDMaxSpd	ShEngSpd	0	// Must pick exactly one
Ship Warp Drive	ACShpWrp	CDShpWrp	ShipWarp	0	// Must pick exactly one
Armor Type	ACArmrTp	CDArmrTp	ArmorCls	0	// Must pick exactly one
Armor Thickness	ACArmThk	CDArmThk	ArmorThk	0	// Must pick exactly one
Planet Economy Build	ACPlanEc	CDPlanEc	PlanEcon	2	// May pick many (Does not really apply to non-military)
Planet Security Build	ACPlanSe	CDPlanSe	PlanSecu	2	// May pick many (Does not really apply to non-military)
Planet Planetary Build	ACPlanPl	CDPlanPl	PlanPlan	2	// May pick many (Does not really apply to non-military)
System Economy Build	ACSystEc	CDSystEc	SystEcon	2	// May pick many (Does not really apply to non-military)
System Social Build	ACSystEd	CDSystEd	SystSoci	2	// May pick many (Does not really apply to non-military)
System Security Build	ACSystSe	CDSystSe	SystSecu	2	// May pick many (Does not really apply to non-military)
Shield Technology	ACSldTch	CDSldTch	ShldTech	1	// May pick one.
Shield Generator Size	ACSldSiz	CDSldSiz	ShdGenSz	1	// May pick one.
Warp Boost Tech	ACWrpBst	CDWrpBst	WrpBstTk	2	// May pick many (Does not really apply to non-military)
Weapon Modification	ACWepMod	CDWepMod	ShWepMod	2	// May pick many (Does not really apply to non-military)
Achievement	ACAchiev	CDAchiev	Achieve	2	//May pick many (Does not really apply to non-military
TableEnd					

" //application_class, Type_ID, individual sort tags, kUnicode and kUnicodD should be 8 characters or less "																								
" //application_class - for items that go into a build queue, specifies the build queue in which they are built "																								
//sort tag -  for items that go into a build queue. Specifies where the item goes when it's built																								
TableStart	TechApplications																							
ColumnHeadingsStart	kUnicode	kUnicodD	kUnicdLg	Sort_Tag	Type_ID	Application_Class	Field_Dependencies	IconName	Global_Tags	Tag_Values														
None	GCAMNone	GDAMNone	None	" GrndCmbt, HndWeapn, KEEPTHIS, HIDETHIS "	AMatNone	UnitEqip	Const_00	ICO_SitRep_Revolt	None	"InfoGdAM<=0, teclvl = 00, AMatNone = 1"														
None	GCALNone	GDALNone	None	" GrndCmbt, HndWeapn, KEEPTHIS, HIDETHIS "	ArmrNone	UnitEqip	Const_00	ICO_SitRep_Revolt	None	"InfoGdAL<=0, teclvl = 00, ArmrNone = 1"														
None	GCCSNone	GDCSNone	None	" GrndCmbt, HndWeapn, KEEPTHIS, HIDETHIS "	ShldNone	UnitEqip	Energ_00	ICO_SitRep_Revolt	None	"InfoGdSh <= 0, teclvl = 00, ShldNone = 1"														
Enviro Suits	GCALEnSt	GDALEnSt	None	" GrndCmbt, HndWeapn "	ArmrEnvr	UnitEqip	Const_09	ICO_SitRep_Revolt	None	"InfoGdAL<=1, teclvl = 09, ArmrEnvr = 1"														
Battle Suits	GCALBtSt	GDALBtSt	None	" GrndCmbt, HndWeapn "	ArmrBtlS	UnitEqip	Const_20	ICO_SitRep_Revolt	None	"InfoGdAL<=2, teclvl = 20, ArmrBtlS = 1"														
Armored Exoskeleton	GCALEAEx	GDALEAEx	None	" GrndCmbt, HndWeapn "	ArmrAExo	UnitEqip	Const_34	ICO_SitRep_Revolt	None	"InfoGdAL<=3, teclvl = 34, ArmrAExo = 1"														
Powered Armor	GCALPwrA	GDALPwrA	None	" GrndCmbt, HndWeapn "	ArmrPwrd	UnitEqip	MthCm_50	ICO_SitRep_Revolt	None	"InfoGdAL<=4, teclvl = 50, ArmrPwrd = 1"														
MineBots	TAMinBot	TBMinBot	None	" DEAMine, Mining "	MineBots	PlanPlan	MthCm_28	RoboticLabor	None	" Cost=100, MinTurn=1, MineEff*=1.33, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 28, MineBots = 1"														238
BioBots	TABioBot	TBBioBot	None	" DEABioHa, BioHarve "	BioBots	PlanPlan	MthCm_28	RoboticLabor	None	" Cost=100, MinTurn=1, BioHaEff*=1.33, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 28, BioBots = 1"														239
ManuBots	TAManBot	TBManBot	None	" DEAManuf, Manufact "	ManuBots	PlanPlan	MthCm_28	RoboticLabor	None	" Cost=100, MinTurn=1, ManufEff*=1.33, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 28, ManuBots = 1"														241
MickeyBots	TAMkyBot	TBMkyBot	None	" DEARecre, Recreate "	MickBots	PlanPlan	MthCm_28	RoboticLabor	None	" Cost=100, MinTurn=1, RecEff*=1.33, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 28, MickBots = 1"														242
GovBots	TAGovBot	TBGovBot	None	" DEAGover, Govt "	GovBots	PlanPlan	Ecnmy_28	RoboticLabor	None	" Cost=100, MinTurn=1, GovEff*=1.33, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 28, GovBots = 1"														244
SciBots	TASciBot	TBSciBot	None	" DEAResea, Research "	SciBots	PlanPlan	MthCm_28	RoboticLabor	None	" Cost=100, MinTurn=1, ReseaEff*=1.33, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 28, SciBots = 1"														246
Ground Batteries	TABeamB1	TBBeamB1	None	" GDirFBas, Planet, KEEPTHIS "	BeamBase	PlanSecu	Energ_11	PDefence	None	" Cost=100, PlanDef += 3, FireBase=1, CollatSz=30, CollatDs=40, CollatCl=0, Employee = 0.2, NearDamg *= 5, FarDamag *= 5, FireDlay *= 1, AccDisSt *= 3, AccDisEn *= 3, DmgDisSt *= 3, DmgDisEn *= 3, MultFire *= 10 , teclvl = 11, BeamBase = 1"														251
Regional FlakBattery	TABeamB2	TBBeamB2	None	" DEAMilit, Military, KEEPTHIS "	BeamBas2	PlanPlan	Const_30	PDefence	None	" Cost=75, PlanDef += 1, CollatSz=20, CollatDs=40, CollatCl=0, Employee = 0.1, NearDamg *= 2, FarDamag *= 2, FireDlay *= 1, AccDisSt *= 3, AccDisEn *= 3, DmgDisSt *= 3, DmgDisEn *= 3, MultFire *= 20 , teclvl = 30, BeamBas2 = 2"														
Planetary MissileBase I	TAMisBa1	TBMisBa1	None	" Military, Planet, KEEPTHIS "	MisBase1	PlanSecu	Const_11	PDefence	None	" Cost=100, PlanDef += 1, MisBase+=1, CollatSz=30, CollatDs=50, CollatCl=0, Employee = 0.2, NearDamg *= 4, FarDamag *= 4, UniSpace *= 3.5, NumLnch = 20 , teclvl = 11, MisBase1 = 1"														250
Planetary MissileBase II	TAMisBa2	TBMisBa2	None	" Military, Planet "	MisBase2	PlanSecu	Const_38	PDefence	None	" Cost=150, PlanDef += 2, CollatSz=30, CollatDs=50, CollatCl=0, Employee = 0.2, NearDamg *= 4, FarDamag *= 4, UniSpace *= 3.5, NumLnch = 30 , teclvl = 38, MisBase2 = 2"														
Planetary MissileBase III	TAMisBa3	TBMisBa3	None	" Military, Planet "	MisBase3	PlanSecu	Const_58	PDefence	None	" Cost=200, PlanDef += 3, CollatSz=30, CollatDs=50, CollatCl=0, Employee = 0.2, NearDamg *= 4, FarDamag *= 4, UniSpace *= 3.5, NumLnch = 50 , teclvl = 58, MisBase3 = 3"														
Planetary Fightergarrison I	TASpSFBa	TBSpSFBa	None	" Military, Planet, SpaSuper, KEEPTHIS "	SpaceBas	PlanSecu	Const_11	PDefence	None	" Cost=100, PlanDef += 1, FightBas+=1, SpcSupFB+=1, CollatSz=50, CollatDs=30, CollatCl=0, Employee = 0.2, NumLnch = 20 , teclvl = 11, SpaceBas = 1"														252
Planetary Fightergarrison II	TASpSFB2	TBSpSFB2	None	" Military, Planet, SpaSuper "	SpaceBa2	PlanSecu	Const_38	PDefence	None	" Cost=150, PlanDef += 2, CollatSz=50, CollatDs=30, CollatCl=0, Employee = 0.4, NumLnch = 40 , teclvl = 38, SpaceBa2 = 2"														
Planetary Fightergarrison III	TASpSFB3	TBSpSFB3	None	" Military, Planet, SpaSuper "	SpaceBa3	PlanSecu	Const_58	PDefence	None	" Cost=250, PlanDef += 3, CollatSz=60, CollatDs=40, CollatCl=0, Employee = 0.9, NumLnch = 90 , teclvl = 58, SpaceBa3 = 3"														
Mobilization Center	TAMobCtr	TBMobCtr	None	" System, Military, Planet, KEEPTHIS "	MoblCent	PlanSecu	Const_12	ICO_SitRep_DeclaredWar	None	" Cost=350, Employee = 0.5, MinTurn = 3, CollatSz=60, CollatDs=50, CollatCl=0 , teclvl = 12, MoblCent = 1"														253
Infantry	GCUTInfn	GCUDInfn	None	" Military, GrndCmbt, GCResrv, KEEPTHIS "	Infantry	PlanSecu	BioSc_00	Infantry	None	" InfoGrnd <= 0, CollatSz = 5, CollatDs = 5, Cost=20,Employee=0.1, MinRatio=0.20, MaxRatio=0.60 , teclvl = 00, Infantry = 1"														255
SpaceMarine	GCUTSpcM	GCUDSpcM	None	" Military, GrndCmbt, GCResrv "	SpcMarin	PlanSecu	BioSc_13	Infantry	None	" InfoGrnd <= 1, CollatSz = 5, CollatDs = 5, Cost=50, Employee=0.1,MinRatio=0.02, MaxRatio=0.60 , teclvl = 13, SpcMarin = 1"														256
Mobile	GCUTMobl	GCUDMobl	None	" Military, GrndCmbt, GCResrv "	Mobile	PlanSecu	Const_25	Infantry	None	" InfoGrnd <= 2, CollatSz = 5, CollatDs = 5, Cost=80,Employee=0.1, MinRatio=0.02, MaxRatio=0.60 , teclvl = 25, Mobile = 1"														257
Armor	GCUTArmr	GCUDArmr	None	" Military, GrndCmbt, GCResrv "	Armor	PlanSecu	MthCm_38	Infantry	None	" InfoGrnd <= 3, CollatSz = 5, CollatDs = 5, Cost=110,Employee=0.1, MinRatio=0.10, MaxRatio=0.60 , teclvl = 38, Armor = 1"														258
Battleoids	GCUTBatl	GCUDBatl	None	" Military, GrndCmbt, GCResrv "	Battloid	PlanSecu	BioSc_49	Battleoid	None	" InfoGrnd <= 4, CollatSz = 5, CollatDs = 5, Cost=150,Employee=0.1, MinRatio=0.10, MaxRatio=0.60 , teclvl = 49, Battloid = 1"														259
Militia	GCUTMili	GCUDMili	None	" Military, GrndCmbt, GCResrv, KEEPTHIS, HIDETHIS "	Militia	PlanSecu	BioSc_97	Infantry	None	" InfoGrnd <= 5, CollatSz = 5, CollatDs = 5, Cost=10, Employee=0.1,MinRatio=0.00, MaxRatio=0.00 , teclvl = 97, Militia = 1"														254
PsyOps	GCUTPsyo	GCUDPsyo	None	" Military, GrndCmbt, GCResrv "	Psyops	PlanSecu	SocSc_28	ICO_SitRep_Psionic	None	" InfoGrnd <= 6, CollatSz = 5, CollatDs = 5, Cost=35, Employee=0.2,MinRatio=0.005, MaxRatio=0.30 , teclvl = 28, Psyops = 1"														261
Commandos	GCUTCmdo	GCUDCmdo	None	" Military, GrndCmbt, GCResrv "	Commando	PlanSecu	BioSc_36	Infantry	None	" InfoGrnd <= 7, CollatSz = 5, CollatDs = 5, Cost=35, Employee=0.2,MinRatio=0.005, MaxRatio=0.30 , teclvl = 36, Commando = 1"														262
Hackers	GCUTHack	GCUDHack	None	" Military, GrndCmbt, GCResrv "	Hackers	PlanSecu	MthCm_19	Intelligence	None	" InfoGrnd <= 8, CollatSz = 5, CollatDs = 5, Cost=35,Employee=0.2, MinRatio=0.005, MaxRatio=0.30 , teclvl = 19, Hackers = 1"														263
CommandCenter	GCUTCmCt	GCUDCmCt	None	" Military, GrndCmbt, GCResrv "	ComCntr	PlanSecu	Const_13	Intelligence	None	" InfoGrnd <= 9, CollatSz = 5, CollatDs = 5, Cost=70,Employee=0.2, MinRatio=0.005, MaxRatio=0.30 , teclvl = 13, ComCntr = 1"														264
Magazine	GCUTMgzn	GCUDMgzn	None	" Military, GrndCmbt, GCResrv "	Magazine	PlanSecu	Const_07	Armor	None	" InfoGrnd <= 10, CollatSz = 5, CollatDs = 5, Cost=35,Employee=0.2, MinRatio=0.005, MaxRatio=0.30 , teclvl = 07, Magazine = 1"														265
Residential Metroplex	TAResMet	TBResMet	None	Region	ResMetro	PlanPlan	" Const_24, SocSc_20 "	Ecological	None	" Cost = 100, CollatSz = 85, CollatDs = 15, CollatCl=2, MaxPop+=1 , teclvl = 24, ResMetro = 1"											Residential Metroplex	" Any region can construct a Residential Metroplex. Designed from the ground up and tailored to the local geography and existing facilities, the Metroplex can comfortably house far more citizens in an area than if the it was allowed to populate and fill naturally. The Metroplex increases the maximum population of the region. "		266
Mass Vertical Urbanization	TAVrtUrb	TBVrtUrb	None	Region	VertUrbn	PlanPlan	" SocSc_44, Const_40 "	Ecological	None	" Cost = 300, CollatSz = 150, CollatDs = 20, CollatCl=2, MaxPop+=2 , teclvl = 44, VertUrbn = 1"											Mass Vertical Urbanization	" Each region can employ Mass Vertical Urbanization. Using techniques originally developed for super-scalar vessel construction, urban housing constructs can be made far larger than those currently seeing common use. Advancements in the understanding of group culture make designing and operating such dense housing structures possible. Mass Vertical Urbanization substantially increases the maximum population of the region. "		267
Biosphere Housing Management	TABioHsM	TBBioHsM	None	Achieve	BioHouse	Achieve	Ecnmy_26	Ecological	None	" MaxPop+=0.1, MnMaxPop+=0.33 , teclvl = 26, BioHouse = 1"											Biosphere Housing Management	" Regions with Biosphere Housing Management can more effectively manage the limited space and materials of a biosphere. Advanced recycling systems allow for near 100% reuse of all by-products, and space allocation is carefully reviewed and improved on a regular basis. This allows a slight increase in the Biosphere's maximum population. "		268
Biospheric Urbanization Module	TABioUrb	TBBioUrb	None	Achieve	BioUrban	Achieve	Const_48	Ecological	None	" MaxPop+=0.2, MnMaxPop+=0.67 , teclvl = 48, BioUrban = 1"											Biospheric Urbanization Module	" Regions employing biospheres can install the Biospheric Urbanization Module. Largely a by-product of vast amounts of research into orbital construction and ship design, the urbanization module uses interlocking modular construction techniques that significantly improve the amount of space that can be devoted to housing, by reducing the amount of wasted space and space consumed by structural features. This modestly increases the maximum population level of the Biosphere. "		269
Subterranean Housing Facilities	TASubHsM	TBSubHsM	None	Achieve	SubHouse	Achieve	Const_75	Ecological	None	"MaxPop+=1, teclvl = 75, SubHouse = 1"														
Tachidi 1(Tachidi Hive Nurses)	TATach00	TBTach00	None	" Region, Tachidi, Ant, KEEPTHIS "	Tachid00	PlanPlan	SocSc_03	TFBioHar	None	" Cost = 60, CollatSz = 25, CollatDs = 20, CollatCl=2, mPopGrow*=1.05, MinTurn=1 , teclvl = 03, Tachid00 = 00"														
Cloning Complex	TAClonCm	TBClonCm	None	Region	CloneCplx	PlanPlan	BioSc_29	TFMatEne	None	" Cost = 60, CollatSz = 25, CollatDs = 20, CollatCl=2, mPopGrow+=0.025, MinTurn=1 , teclvl = 29, CloneCplx = 1"											Cloning Complex	" Regions that deploy a cloning complex benefit from a fundamentally improved medical system. A highly sophisticated and automated facility, the cloning complex allows for the duplication and replacement of lost limbs, damaged tissue, and even entire bodies with ease. Expected lifespan is increased, and the death rate from accidents and many common diseases drops considerably. A cloning complex increases the growth rate of the region by a small, fixed amount. "		270
Smart Drugs	TASmrtDr	TBSmrtDr	None	Civilization	SmartDrg	Achieve	BioSc_18	TFMedici	None	"mPopGrow*=1.25, teclvl = 18, SmartDrg = 1"											Smart Drugs	" Smart Drugs may represent the culmination of chemistry-based drug therapy. These compounds are designed to be effective with virtually every known sentient species. Any pre-existing conditions are treated, and the most common and severe diseases are all vaccinated in a single treatment. Civilization-wide population growth rates are moderately increased. "		271
Antiagathics	TAAntiAg	TBAntiAg	None	Civilization	AntiAgth	Achieve	BioSc_55	TFMedici	None	"mPopGrow*=1.5, teclvl = 55, AntiAgth = 1"											Antiagathics	" Antiagathics, unlike other drugs, do not prevent or treat disease. These compounds, once ingested, become a permanent component of the treated patient. An antiagathic treatment consists of an injection of nano-robots delivered in a species-neutral chemical payload. They actively work to reduce the effects of aging at the cellular (if appropriate) and molecular levels. Even cybernetic and other non-carbon-based organisms exhibit improved efficiency and an increased mean time-to-failure. Civilization-wide population growth rates are considerably increased. "		272
Sanitation Infrastructure	TASanInf	TBSanInf	None	Region	SanInfra	PlanPlan	Const_16	TFEcomet	None	" Cost=150, CollatSz=1000, CollatDs=70, CollatCl=1, MinTurn=1, Infrastr+=0.25 , teclvl = 16, SanInfra = 1"											Sanitation Infrastructure	" Every region requires some infrastructure to support its growing population. Sanitation Infrastructure, when installed in a region, standardizes the waste-handling and healthcare segments of this infrastructure, and accounts for future growth. A series of underground waste disposal and treatment facilities, coupled with distributed health-care facilities, ensure the region can continue to develop and flourish. The region's economic infrastructure is improved by installing these systems. "		273
Transportation Infrastructure	TATrnInf	TBTrnInf	None	Region	TransInf	PlanPlan	Ecnmy_28	TFEcomet	None	" Cost=150, CollatSz=2000, CollatDs=70, CollatCl=1, MinTurn=1, Infrastr+=0.25 , teclvl = 28, TransInf = 1"											Transportation Infrastructure	" Transportation Infrastructure is a deliberate effort to improve a region's transportation systems, instituted in a manner similar to facilities installation. Normally, transportation capability in any area is designed with only the current needs in mind. Significant increase in those needs is often poorly handled, as the space that is needed for improvements is often already allocated. Instituting a transportation infrastructure in a region ensures that the system both meets existing needs, and has the resources available to rapidly expand in capability as needs increase. The region's economic infrastructure is improved by installing these systems. "		274
Power Infrastructure	TAPwrInf	TBPwrInf	None	Region	PowerInf	PlanPlan	Ecnmy_44	TFEcomet	None	" Cost=150, CollatSz=1500, CollatDs=70, CollatCl=1, MinTurn=1, Infrastr+=0.25 , teclvl = 44, PowerInf = 1"											Power Infrastructure	" Power Infrastructure is an improvement that can be installed on a per-region basis. Like transportation systems, power systems are often installed to only satisfy existing demands. A Power Infrastructure guarantees that future needs are accounted for, and mandates a systems design that conserves the amount of space necessary for power generation region-wide. A well-developed power system makes the region suitable for large-scale economic development. The region's economic infrastructure is improved by installing these systems. "		275
Communictions Infrastructure	TAComInf	TBComInf	None	Region	CommInfr	PlanPlan	Ecnmy_63	TFEcomet	None	" Cost=150, CollatSz=500, CollatDs=70, CollatCl=1, MinTurn=1, Infrastr+=0.25 , teclvl = 63, CommInfr = 1"											Communictions Infrastructure	" Each region can choose to install a standardized Communications Infrastructure. This system ensures that local bandwidth, cabling, and frequency needs are met. By designing underground cable systems with existing and future needs in mind, and allocating wireless and subspace frequencies into segments with fixed uses, the communication needs of the region are met, both at present and well into the future. The region's economic infrastructure is improved by installing these systems. "		276
Bioorganic Monitoring Station	TABioMon	TBBioMon	None	Region	BioMonSt	PlanPlan	BioSc_22	Ecological	None	" Cost=150, CollatSz=500, CollatDs=45, CollatCl=2, MinTurn=1, EcoSystm+=1 , teclvl = 22, BioMonSt = 1"											Bioorganic Monitoring Station	" A Bioorganic Monitoring Station can be installed in any region to improve the local biosphere. By tracking the climate, weather patterns, and temperature patterns of the region, and correlating these fluctuations with impact on the local plant and animal life, the local biosphere can be improved to flourish under local conditions, rather than merely survive. A region's ecological infrastructure level is improved by installing this facility. "		277
Regional Weather Controller	TAWeaCon	TBWeaCon	None	Region	Weather	PlanPlan	BioSc_35	Ecological	None	" Cost=150, CollatSz=2000, CollatDs=45, CollatCl=2, MinTurn=1, EcoSystm+=1 , teclvl = 35, Weather = 1"											Regional Weather Controller	" Regions installing Weather Controllers enjoy the benefits of a weather system devoid of violent extreme conditions, such as lightning storms and extreme wind conditions. Rainfall amounts are also regulated to more ideal amounts and frequencies. By preventing damaging and hazardous weather conditions, loss of biomass due to weather effects is nearly eliminated. A region's ecological infrastructure level is improved by installing this facility. "		278
Moisture Regulators	TAMoistR	TBMoistR	None	Region	MoistReg	PlanPlan	BioSc_45	Ecological	None	" Cost=150, CollatSz=1500, CollatDs=45, CollatCl=2, MinTurn=1, EcoSystm+=1 , teclvl = 45, MoistReg = 1"											Moisture Regulators	" Moisture Regulators, designed originally to improve desert regions, can benefit any region seeking to improve its local ecology. These regulators take rainfall management a step further, actually adjusting the level of relative humidity in the atmosphere across the region. Moisture levels are adjusted over small areas to provide the ideal amounts for the local biosphere, increasing the amount of useful biomass within the region. A region's ecological infrastructure level is improved by installing these regulators. "		279
Bioregeneration Enhancers	TABioReg	TBBioReg	None	Region	Bioregen	PlanPlan	BioSc_65	Ecological	None	" Cost=150, CollatSz=1000, CollatDs=45, CollatCl=2, MinTurn=1, EcoSystm+=1 , teclvl = 65, Bioregen = 1"											Bioregeneration Enhancers	" Bioregeneration Enhancers can be installed in any region to improve its biosphere. These enhancers actively monitor the local ecology, recycling natural waste products into useful products immediately, rather than allowing slower natural processes to do the work. This allows local systems to accrue useful biomass in far less time than would otherwise be possible, by orders of magnitude for long-cycle processes such as fossil fuel formation. A region's ecological infrastructure level is improved by installing these enhancers. "		280
Structural Shielding	TAStrShd	TBStrShd	None	Region	StructSh	PlanPlan	Energ_13	PDefence	None	" Cost=150, CollatSz=10000, CollatDs=2, CollatCl=1, MinTurn=2,CivilDef+=1 , teclvl = 13, StructSh = 1"											Structural Shielding	" Structural Shielding is one of the most direct ways to help reduce damage done to a region by acts of war. When a region installs structural shielding, the various key facilities within the region are modified with point-blank deflection systems, usually with roof-mounted self-contained units including their own power systems. These systems minimize the damage caused by both space and ground assaults. Structural Shielding increases the level of the region's Civil Defense Infrastructure. "		281
Regional Deflectors	TARegDef	TBRegDef	None	Region	RegionDf	PlanPlan	Energ_30	PDefence	None	" Cost=150, CollatSz=10000, CollatDs=2, CollatCl=2, MinTurn=2,CivilDef+=1 , teclvl = 30, RegionDf = 1"											Regional Deflectors	" Regional Deflectors can be installed in a region to boost its defensive capabilities. The deflectors are a series of shield generators, each of which protects several square kilometers from aerial and orbital attacks. The shields can be extended to ground level if hostile ground forces approach. These deflectors increase the level of the region's Civil Defense Infrastructure. "		282
Reinforced Construction	TAReinfC	TBReinfC	None	Region	ReinfCon	PlanPlan	Const_43	PDefence	None	" Cost=150, CollatSz=10000, CollatDs=2, CollatCl=0, MinTurn=2,CivilDef+=1 , teclvl = 43, ReinfCon = 1"											Reinforced Construction	" Reinforced Construction can be applied to any region to improve its damage resistance. Reinforced Construction provides a series of external modifications to critical facilities. These modifications feature ablative surfaces to absorb energy and plasma damage, and shock-resistant interior materials that absorbs explosive damage and the concussive effects of weapon impacts. The reinforcement system must be almost completely destroyed before weapons can begin to damage the protected structure. Mandating Reinforced Construction improves the region's Civil Defense Infrastructure. "		283
Concussion Redirection System	TAConRed	TBConRed	None	Region	ConRedir	PlanPlan	Const_59	PDefence	None	" Cost=150, CollatSz=10000, CollatDs=2, CollatCl=2, MinTurn=2,CivilDef+=1 , teclvl = 59, ConRedir = 1"											Concussion Redirection System	" Concussion Redirection Systems are part of a mandated upgrade process than can be employed in each region. This upgrade installs absorbers as a self-contained package added to existing facilities to help them withstand weapon impacts. By channeling the explosive and thermal energy of a weapon impact away from the structural elements of a building, it is able to withstand far more damage before suffering catastrophic damage and collapsing. Installing these systems improves the region's Civil Defense Infrastructure. "		284
Decomposition Centers	TADecomp	TBDecomp	None	Planet	DecompCn	PlanPlan	BioSc_08	TFBioHar	None	" Cost=100, CollatSz=400, CollatDs=33, CollatCl=2, MinTurn=2, Pollutio*=0.667 , teclvl = 08, DecompCn = 1"											Decomposition Centers	" Every colonized planet can construct a Decomposition Center, which is a designated area where harmful organic waste can be left to decompose. These landfills are highly automated and controlled in a self-contained underground environment, ensuring that waste is allowed to decompose safely. This improves the planet's pollution reduction capability. "		285
